taxonomy_id,l1_field,l2_domain,subfield_name,keyword_rank_within_subfield,keyword,keyword_norm,keyword_type,match_priority,keyword_weight,source_system,source_code
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,5,building materials,building materials,token_or_phrase_expansion,4,0.9,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,6,construction management,construction management,token_or_phrase_expansion,4,0.9,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,7,buildings,buildings,token_or_phrase_expansion,4,0.9,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,8,construction delivery,construction delivery,token_or_phrase_expansion,4,0.9,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,9,facility performance,facility performance,domain_seed,3,0.75,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,10,built assets,built assets,domain_seed,3,0.75,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,11,life cycle,life cycle,domain_seed,3,0.75,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,12,site planning,site planning,domain_seed,3,0.75,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,13,infrastructure,infrastructure,domain_seed,3,0.75,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,14,spatial design,spatial design,domain_seed,3,0.75,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,15,urban systems,urban systems,contextual_seed,2,0.6,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,16,environmental performance,environmental performance,contextual_seed,2,0.6,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,17,building methods,building methods,contextual_seed,2,0.6,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,18,building research,building research,contextual_seed,2,0.6,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,19,building analysis,building analysis,contextual_seed,2,0.6,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,20,building model,building model,contextual_seed,2,0.6,Custom Extension,3302
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,1,building and construction,building and construction,exact_or_near_exact,5,1,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,2,building,building,exact_or_near_exact,5,1,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,3,construction,construction,exact_or_near_exact,5,1,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,4,built environment,built environment,token_or_phrase_expansion,4,0.9,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,5,building performance,building performance,token_or_phrase_expansion,4,0.9,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,6,building materials,building materials,token_or_phrase_expansion,4,0.9,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,7,construction management,construction management,token_or_phrase_expansion,4,0.9,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,8,project delivery,project delivery,token_or_phrase_expansion,4,0.9,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,9,site operations,site operations,domain_seed,3,0.75,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,10,building systems,building systems,domain_seed,3,0.75,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,11,contracting,contracting,domain_seed,3,0.75,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,12,buildings,buildings,domain_seed,3,0.75,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,13,construction delivery,construction delivery,domain_seed,3,0.75,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,14,facility performance,facility performance,domain_seed,3,0.75,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,15,built assets,built assets,contextual_seed,2,0.6,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,16,life cycle,life cycle,contextual_seed,2,0.6,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,17,site planning,site planning,contextual_seed,2,0.6,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,18,infrastructure,infrastructure,contextual_seed,2,0.6,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,19,spatial design,spatial design,contextual_seed,2,0.6,Scopus ASJC,2215
TX0469,"Architecture, Urban & Built Environment",Built Environment & Construction,Building and Construction,20,urban systems,urban systems,contextual_seed,2,0.6,Scopus ASJC,2215
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,1,urban studies,urban studies,exact_or_near_exact,5,1,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,2,cities,cities,exact_or_near_exact,5,1,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,3,urban planning,urban planning,exact_or_near_exact,5,1,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,4,urbanization,urbanization,token_or_phrase_expansion,4,0.9,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,5,urban policy,urban policy,token_or_phrase_expansion,4,0.9,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,6,neighborhoods,neighborhoods,token_or_phrase_expansion,4,0.9,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,7,regional development,regional development,token_or_phrase_expansion,4,0.9,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,8,land use,land use,token_or_phrase_expansion,4,0.9,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,9,planning policy,planning policy,domain_seed,3,0.75,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,10,transport planning,transport planning,domain_seed,3,0.75,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,11,spatial governance,spatial governance,domain_seed,3,0.75,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,12,urban form,urban form,domain_seed,3,0.75,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,13,community planning,community planning,domain_seed,3,0.75,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,14,spatial design,spatial design,domain_seed,3,0.75,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,15,urban systems,urban systems,contextual_seed,2,0.6,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,16,built assets,built assets,contextual_seed,2,0.6,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,17,environmental performance,environmental performance,contextual_seed,2,0.6,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,18,urban studies methods,urban studies methods,contextual_seed,2,0.6,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,19,urban studies research,urban studies research,contextual_seed,2,0.6,Scopus ASJC,3322
TX0470,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban Studies,20,urban studies analysis,urban studies analysis,contextual_seed,2,0.6,Scopus ASJC,3322
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,1,urban and regional planning,urban and regional planning,exact_or_near_exact,5,1,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,2,urban,urban,exact_or_near_exact,5,1,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,3,regional planning,regional planning,exact_or_near_exact,5,1,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,4,cities,cities,token_or_phrase_expansion,4,0.9,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,5,urban planning,urban planning,token_or_phrase_expansion,4,0.9,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,6,urbanization,urbanization,token_or_phrase_expansion,4,0.9,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,7,urban policy,urban policy,token_or_phrase_expansion,4,0.9,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,8,neighborhoods,neighborhoods,token_or_phrase_expansion,4,0.9,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,9,care planning,care planning,domain_seed,3,0.75,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,10,planning models,planning models,domain_seed,3,0.75,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,11,treatment plan,treatment plan,domain_seed,3,0.75,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,12,resource planning,resource planning,domain_seed,3,0.75,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,13,implementation,implementation,domain_seed,3,0.75,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,14,regional development,regional development,domain_seed,3,0.75,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,15,land use,land use,contextual_seed,2,0.6,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,16,planning policy,planning policy,contextual_seed,2,0.6,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,17,transport planning,transport planning,contextual_seed,2,0.6,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,18,spatial governance,spatial governance,contextual_seed,2,0.6,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,19,urban form,urban form,contextual_seed,2,0.6,Custom Extension,3304
TX0471,"Architecture, Urban & Built Environment",Urban & Regional Planning,Urban and regional planning,20,community planning,community planning,contextual_seed,2,0.6,Custom Extension,3304
TX0472,Education & Learning Sciences,Curriculum & Pedagogy,Curriculum and pedagogy,1,curriculum and pedagogy,curriculum and pedagogy,exact_or_near_exact,5,1,Custom Extension,3901
TX0472,Education & Learning Sciences,Curriculum & Pedagogy,Curriculum and pedagogy,2,curriculum,curriculum,exact_or_near_exact,5,1,Custom Extension,3901
